phase,pid,N_OPTIONS,total_trials,true_set_size,max_guess_size,trial_id,exp_phase,bin_stim,true_set,guess,bin_guess,success,guess_size,overlap,correct,guess_number,guess_number_p1,guess_number_p2,which_guess,RT,current_time,start_time,uniqueid,kl,opts_remaining_prev,opts_remaining_post,all_within,all_independent,all_wn_or_ind
TEST,8649068,12,10,3,6,9,forced,010001000100,C100010001000,C011001000100,101100100010,0,5,0,0,3,3,0,Hard,1420,1724958100066,1724957320345,debugnIlzk:debugA6niM,2.847989639266942,36,5,0,0,0
TEST,8649068,12,10,3,6,9,forced,010001000100,C100010001000,C110100100000,011010010000,0,4,1,0,4,4,0,Hard,3046,1724958103913,1724957320345,debugnIlzk:debugA6niM,1.321926202345299,5,2,0,0,0
TEST,8649068,12,10,3,6,9,forced,010001000100,C100010001000,C101101010010,010110101001,0,6,1,0,5,5,0,Hard,1757,1724958106473,1724957320345,debugnIlzk:debugA6niM,0.9999989896834316,2,1,0,0,0
TEST,8649068,12,10,3,6,9,guess,010001000100,C100010001000,C000000001110,000000000111,0,3,1,0,6,6,1,NA,3108,1724958110383,1724957320345,debugnIlzk:debugA6niM,3.278849297598317e-07,1,1,0,0,0
TEST,8649068,12,10,3,6,9,guess,010001000100,C100010001000,C000000011100,000000001110,0,3,1,0,7,6,2,NA,2083,1724958113267,1724957320345,debugnIlzk:debugA6niM,1.9673098313568058e-07,1,1,0,0,0
TEST,8649068,12,10,3,6,9,guess,010001000100,C100010001000,C000000111000,000000011100,0,3,1,0,8,6,3,NA,2147,1724958116215,1724957320345,debugnIlzk:debugA6niM,6.557702234604139e-08,1,1,0,0,0
TEST,8649068,12,10,3,6,9,guess,010001000100,C100010001000,C000001110000,000000111000,0,3,0,0,9,6,4,NA,4438,1724958121455,1724957320345,debugnIlzk:debugA6niM,6.557700152378611e-08,1,1,0,0,0
TEST,8649068,12,10,3,6,9,guess,010001000100,C100010001000,C000011100000,000001110000,0,3,1,0,10,6,5,NA,2391,1724958124648,1724957320345,debugnIlzk:debugA6niM,6.557700728994896e-08,1,1,0,0,0
TEST,8649068,12,10,3,6,9,guess,010001000100,C100010001000,C000111000000,000011100000,0,3,1,0,11,6,6,NA,3056,1724958128505,1724957320345,debugnIlzk:debugA6niM,6.086505775917335e-15,1,1,0,0,0
TEST,8649068,12,10,3,6,9,guess,010001000100,C100010001000,C001110000000,000111000000,0,3,1,0,12,6,7,NA,2535,1724958131841,1724957320345,debugnIlzk:debugA6niM,3.2034242131494687e-15,1,1,0,0,0
TEST,8649068,12,10,3,6,9,guess,010001000100,C100010001000,C011100000000,001110000000,0,3,0,0,13,6,8,NA,2714,1724958135356,1724957320345,debugnIlzk:debugA6niM,-4.164846312233636e-28,1,1,0,0,0
TEST,8649068,12,10,3,6,9,guess,010001000100,C100010001000,C111000000000,011100000000,0,3,1,0,14,6,9,NA,2104,1724958138260,1724957320345,debugnIlzk:debugA6niM,-3.3129460216145414e-35,1,1,0,0,0
TEST,8649068,12,10,3,6,9,guess,010001000100,C100010001000,C110000000000,111000000000,0,3,1,1,15,6,10,NA,1876,1724958140937,1724957320345,debugnIlzk:debugA6niM,-9.465560768599638e-36,1,1,0,0,0
TEST,8649068,12,10,3,6,10,forced,100000100010,C000001000100,C100101001100,110010100110,0,6,3,0,1,1,0,Hard,3305,1724958147664,1724957320345,debugnIlzk:debugA6niM,3.4594198760532424,220,20,1,1,1
TEST,8649068,12,10,3,6,10,forced,100000100010,C000001000100,C001100101110,000110010111,0,6,1,0,2,2,0,Hard,1661,1724958150125,1724957320345,debugnIlzk:debugA6niM,1.1520017238166789,20,9,0,0,0
TEST,8649068,12,10,3,6,10,forced,100000100010,C000001000100,C000111100000,000011110000,0,4,1,0,3,3,0,Easy,1817,1724958152744,1724957320345,debugnIlzk:debugA6niM,0.8479960341820365,9,5,0,0,0
TEST,8649068,12,10,3,6,10,forced,100000100010,C000001000100,C100001000110,010000100011,0,4,2,0,4,4,0,Hard,2423,1724958155969,1724957320345,debugnIlzk:debugA6niM,1.321926563018247,5,2,0,0,0
TEST,8649068,12,10,3,6,10,forced,100000100010,C000001000100,C010001000010,101000100001,0,4,2,0,5,5,0,Easy,4974,1724958161745,1724957320345,debugnIlzk:debugA6niM,0.9999990880488718,2,1,0,0,0
TEST,8649068,12,10,3,6,10,guess,100000100010,C000001000100,C010100000000,101010000000,0,3,1,0,6,6,1,NA,4362,1724958166909,1724957320345,debugnIlzk:debugA6niM,1.3115401191946485e-07,1,1,0,0,0
TEST,8649068,12,10,3,6,10,guess,100000100010,C000001000100,C101010000000,010101000000,0,3,0,0,7,6,2,NA,2448,1724958170159,1724957320345,debugnIlzk:debugA6niM,6.557702234604139e-08,1,1,0,0,0
TEST,8649068,12,10,3,6,10,guess,100000100010,C000001000100,C010101000000,001010100000,0,3,1,0,8,6,3,NA,4940,1724958175901,1724957320345,debugnIlzk:debugA6niM,6.557699832036203e-08,1,1,0,0,0
TEST,8649068,12,10,3,6,10,guess,100000100010,C000001000100,C001010100000,000101010000,0,3,0,0,9,6,4,NA,2811,1724958179513,1724957320345,debugnIlzk:debugA6niM,-6.247269539342097e-28,1,1,0,0,0
TEST,8649068,12,10,3,6,10,guess,100000100010,C000001000100,C000101010000,000010101000,0,3,1,0,10,6,5,NA,4399,1724958184714,1724957320345,debugnIlzk:debugA6niM,2.8830815627678735e-15,1,1,0,0,0
TEST,8649068,12,10,3,6,10,guess,100000100010,C000001000100,C000010101000,000001010100,0,3,0,0,11,6,6,NA,2398,1724958187914,1724957320345,debugnIlzk:debugA6niM,6.55769954372806e-08,1,1,0,0,0
TEST,8649068,12,10,3,6,10,guess,100000100010,C000001000100,C000001010100,000000101010,0,3,2,0,12,6,7,NA,2855,1724958191571,1724957320345,debugnIlzk:debugA6niM,8.969587338685613e-15,1,1,0,0,0
TEST,8649068,12,10,3,6,10,guess,100000100010,C000001000100,C000000101010,000000010101,0,3,0,0,13,6,8,NA,3496,1724958195869,1724957320345,debugnIlzk:debugA6niM,-3.1236347933349585e-28,1,1,1,0,1
TEST,8649068,12,10,3,6,10,guess,100000100010,C000001000100,C010010010000,001001001000,0,3,0,0,14,6,9,NA,2815,1724958199486,1724957320345,debugnIlzk:debugA6niM,3.203424213149677e-15,1,1,0,0,0
TEST,8649068,12,10,3,6,10,guess,100000100010,C000001000100,C001000000010,100100000001,0,3,1,1,15,6,10,NA,3768,1724958204055,1724957320345,debugnIlzk:debugA6niM,-1.0412116608820548e-28,1,1,0,0,0
TEST,192816,12,10,3,6,1,forced,100100100000,C001001000000,C001010011010,100101001101,0,6,2,0,1,1,0,Hard,22623,1724957472127,1724957331970,debugT0G7c:debugrbUQK,1.2895049210433132,220,90,1,1,1
TEST,192816,12,10,3,6,1,forced,100100100000,C001001000000,C001110000000,000111000000,0,3,1,0,2,2,0,Easy,6131,1724957479067,1724957331970,debugT0G7c:debugrbUQK,0.9682900234044577,90,46,0,0,0
TEST,192816,12,10,3,6,1,forced,100100100000,C001001000000,C000000001110,000000000111,0,3,0,0,3,3,0,Easy,8277,1724957488146,1724957331970,debugT0G7c:debugrbUQK,1.4360971046151811,46,17,0,0,0
TEST,192816,12,10,3,6,1,forced,100100100000,C001001000000,C111000000010,111100000001,0,5,2,0,4,4,0,Hard,8585,1724957497536,1724957331970,debugT0G7c:debugrbUQK,1.5024982063657406,17,6,0,0,0
TEST,192816,12,10,3,6,1,forced,100100100000,C001001000000,C101101011000,010110101100,0,6,2,0,5,5,0,Hard,22474,1724957520814,1724957331970,debugT0G7c:debugrbUQK,1.5849600319792383,6,2,0,0,0
TEST,192816,12,10,3,6,1,forced,100100100000,C001001000000,C010110001110,001011000111,0,6,0,0,6,6,0,Hard,29236,1724957550854,1724957331970,debugT0G7c:debugrbUQK,0.9999989896834904,2,1,0,0,0
TEST,192816,12,10,3,6,1,guess,100100100000,C001001000000,C001001000000,100100100000,1,3,3,1,7,7,1,NA,15043,1724957566705,1724957331970,debugT0G7c:debugrbUQK,5.246159306506523e-07,1,1,0,0,0
TEST,192816,12,10,3,6,2,forced,100000100010,C000001000100,C100101001100,110010100110,0,6,3,0,1,1,0,Hard,69825,1724957640578,1724957331970,debugT0G7c:debugrbUQK,3.4594198760532424,220,20,1,1,1
TEST,192816,12,10,3,6,2,forced,100000100010,C000001000100,C100000000000,110000000000,0,2,1,0,2,2,0,Easy,6075,1724957647458,1724957331970,debugT0G7c:debugrbUQK,0.7369650408462247,20,12,1,0,1
TEST,192816,12,10,3,6,2,forced,100000100010,C000001000100,C000000001110,000000000111,0,3,1,0,3,3,0,Easy,4970,1724957653236,1724957331970,debugT0G7c:debugrbUQK,0.5849620720693495,12,8,0,0,0
TEST,192816,12,10,3,6,2,forced,100000100010,C000001000100,C110001001010,011000100101,0,5,1,0,4,4,0,Hard,6979,1724957661024,1724957331970,debugT0G7c:debugrbUQK,1.4150354929981026,8,3,0,0,0
TEST,192816,12,10,3,6,2,forced,100000100010,C000001000100,C001101101000,100110110100,0,6,2,0,5,5,0,Hard,23501,1724957685335,1724957331970,debugT0G7c:debugrbUQK,1.584959999190821,3,1,0,0,0
TEST,192816,12,10,3,6,2,guess,100000100010,C000001000100,C000100001000,100010000100,0,3,1,0,6,6,1,NA,7997,1724957694138,1724957331970,debugT0G7c:debugrbUQK,4.5903886061678457e-07,1,1,1,0,1
TEST,192816,12,10,3,6,2,guess,100000100010,C000001000100,C100001000100,010000100010,0,3,2,0,7,6,2,NA,37009,1724957731962,1724957331970,debugT0G7c:debugrbUQK,1.3115405036054959e-07,1,1,1,0,1
TEST,192816,12,10,3,6,2,guess,100000100010,C000001000100,C000001000100,100000100010,1,3,3,1,8,6,3,NA,4603,1724957737366,1724957331970,debugT0G7c:debugrbUQK,1.9673098922218553e-07,1,1,1,0,1
TEST,192816,12,10,3,6,3,forced,011000001000,C110000010000,C010110010110,001011001011,0,6,2,0,1,1,0,Hard,5530,1724957819503,1724957331970,debugT0G7c:debugrbUQK,1.2895049210433136,220,90,1,1,1
TEST,192816,12,10,3,6,3,forced,011000001000,C110000010000,C001110000000,000111000000,0,3,0,0,2,2,0,Easy,3469,1724957823776,1724957331970,debugT0G7c:debugrbUQK,1.5849601288872885,90,30,0,0,0
TEST,192816,12,10,3,6,3,forced,011000001000,C110000010000,C100011010100,110001101010,0,6,2,0,3,3,0,Hard,4660,1724957829240,1724957331970,debugT0G7c:debugrbUQK,1.099534355897928,30,14,0,0,0
TEST,192816,12,10,3,6,3,forced,011000001000,C110000010000,C111000001100,011100000110,0,5,2,0,4,4,0,Hard,13264,1724957843310,1724957331970,debugT0G7c:debugrbUQK,1.4854247509768561,14,5,0,0,0
TEST,192816,12,10,3,6,3,forced,011000001000,C110000010000,C100010010010,110001001001,0,5,2,0,5,5,0,Hard,34269,1724957878382,1724957331970,debugT0G7c:debugrbUQK,1.3219264187490678,5,2,0,0,0
TEST,192816,12,10,3,6,3,forced,011000001000,C110000010000,C000100100010,000010010001,0,3,0,0,6,6,0,Easy,19174,1724957898363,1724957331970,debugT0G7c:debugrbUQK,0.9999986290103681,2,1,0,0,0
TEST,192816,12,10,3,6,3,guess,011000001000,C110000010000,C100000010100,010000001010,0,3,2,0,7,7,1,NA,9739,1724957908908,1724957331970,debugT0G7c:debugrbUQK,4.5903889649512234e-07,1,1,1,0,1
TEST,192816,12,10,3,6,3,guess,011000001000,C110000010000,C100001000100,010000100010,0,3,1,0,8,7,2,NA,17001,1724957926720,1724957331970,debugT0G7c:debugrbUQK,6.557700761029156e-08,1,1,1,0,1
TEST,192816,12,10,3,6,3,guess,011000001000,C110000010000,C010000010100,001000001010,0,3,2,0,9,7,3,NA,68230,1724957995752,1724957331970,debugT0G7c:debugrbUQK,6.557701049337304e-08,1,1,1,0,1
TEST,192816,12,10,3,6,3,guess,011000001000,C110000010000,C110000000100,011000000010,0,3,2,0,10,7,4,NA,41477,1724958038040,1724957331970,debugT0G7c:debugrbUQK,6.557700408652489e-08,1,1,1,0,1
TEST,192816,12,10,3,6,3,guess,011000001000,C110000010000,C010000000100,101000000010,0,3,1,0,11,7,5,NA,113382,1724958152238,1724957331970,debugT0G7c:debugrbUQK,3.2034242131491555e-15,1,1,0,0,0
TEST,192816,12,10,3,6,3,guess,011000001000,C110000010000,C010010000100,001001000010,0,3,1,0,12,7,6,NA,6315,1724958159370,1724957331970,debugT0G7c:debugrbUQK,-2.0824232744363083e-28,1,1,1,0,1
TEST,192816,12,10,3,6,3,guess,011000001000,C110000010000,C010000000110,001000000011,0,3,1,0,13,7,7,NA,4696,1724958164872,1724957331970,debugT0G7c:debugrbUQK,-1.0412116608820522e-28,1,1,1,0,1
TEST,192816,12,10,3,6,3,guess,011000001000,C110000010000,C010001000100,001000100010,0,3,1,0,14,7,8,NA,5655,1724958171331,1724957331970,debugT0G7c:debugrbUQK,-4.7327807069893745e-36,1,1,0,0,0
TEST,192816,12,10,3,6,3,guess,011000001000,C110000010000,C010000010100,001000001010,0,3,2,0,15,7,9,NA,7932,1724958180070,1724957331970,debugT0G7c:debugrbUQK,-1.4198340830209836e-35,1,1,1,0,1
TEST,192816,12,10,3,6,3,guess,011000001000,C110000010000,C010001000100,001000100010,0,3,1,1,16,7,10,NA,4573,1724958185453,1724957331970,debugT0G7c:debugrbUQK,-2.151263859937727e-43,1,1,1,0,1
TEST,192816,12,10,3,6,4,forced,000000110100,C000001101000,C000000001110,000000000111,0,3,1,0,1,1,0,Easy,5079,1724958301493,1724957331970,debugT0G7c:debugrbUQK,1.0264709936112513,220,108,1,1,1
TEST,192816,12,10,3,6,4,forced,000000110100,C000001101000,C110100011000,011010001100,0,5,1,0,2,2,0,Hard,4679,1724958306980,1724957331970,debugT0G7c:debugrbUQK,1.1110299461195434,108,50,0,0,0
TEST,192816,12,10,3,6,4,forced,000000110100,C000001101000,C001110000000,000111000000,0,3,0,0,3,3,0,Easy,3665,1724958311450,1724957331970,debugT0G7c:debugrbUQK,1.251537159327695,50,21,0,0,0
TEST,192816,12,10,3,6,4,forced,000000110100,C000001101000,C100000000000,110000000000,0,2,0,0,4,4,0,Easy,11942,1724958324194,1724957331970,debugT0G7c:debugrbUQK,1.2223907963264762,21,9,0,0,0
TEST,192816,12,10,3,6,4,forced,000000110100,C000001101000,C111001000100,111100100010,0,6,1,0,5,5,0,Hard,12252,1724958337250,1724957331970,debugT0G7c:debugrbUQK,1.1699235281539966,9,4,0,0,0
TEST,192816,12,10,3,6,4,forced,000000110100,C000001101000,C000000011100,000000001110,0,3,1,0,6,6,0,Easy,26694,1724958364750,1724957331970,debugT0G7c:debugrbUQK,0.9999987929526634,4,2,0,0,0
TEST,192816,12,10,3,6,4,forced,000000110100,C000001101000,C010100100000,001010010000,0,3,1,0,7,7,0,Easy,12231,1724958377785,1724957331970,debugT0G7c:debugrbUQK,0.9999988585295707,2,1,0,0,0
TEST,192816,12,10,3,6,4,guess,000000110100,C000001101000,C100100001000,010010000100,0,3,1,0,8,8,1,NA,12969,1724958391559,1724957331970,debugT0G7c:debugrbUQK,3.93461930474808e-07,1,1,1,0,1
TEST,192816,12,10,3,6,4,guess,000000110100,C000001101000,C110000001000,011000000100,0,3,1,0,9,8,2,NA,5280,1724958397657,1724957331970,debugT0G7c:debugrbUQK,6.557703451905239e-08,1,1,1,0,1
TEST,192816,12,10,3,6,4,guess,000000110100,C000001101000,C100000101000,010000010100,0,3,2,0,10,8,3,NA,6093,1724958404554,1724957331970,debugT0G7c:debugrbUQK,1.7618832026988223e-14,1,1,0,0,0
TEST,192816,12,10,3,6,4,guess,000000110100,C000001101000,C100000100010,010000010001,0,3,1,0,11,8,4,NA,111291,1724958516652,1724957331970,debugT0G7c:debugrbUQK,8.969587338686134e-15,1,1,0,0,0
TEST,192816,12,10,3,6,4,guess,000000110100,C000001101000,C010000100010,001000010001,0,3,1,0,12,8,5,NA,9214,1724958526671,1724957331970,debugT0G7c:debugrbUQK,-4.164846170250211e-28,1,1,0,0,0
TEST,192816,12,10,3,6,4,guess,000000110100,C000001101000,C010000110000,001000011000,0,3,1,0,13,8,6,NA,4802,1724958532289,1724957331970,debugT0G7c:debugrbUQK,-2.0824233690918775e-28,1,1,0,0,0
TEST,192816,12,10,3,6,4,guess,000000110100,C000001101000,C010000100100,001000010010,0,3,1,0,14,8,7,NA,125160,1724958658264,1724957331970,debugT0G7c:debugrbUQK,2.8830815627682892e-15,1,1,0,0,0
TEST,192816,12,10,3,6,4,guess,000000110100,C000001101000,C000000100100,100000010010,0,3,1,0,15,8,8,NA,16411,1724958675489,1724957331970,debugT0G7c:debugrbUQK,6.557699255419917e-08,1,1,0,0,0
TEST,192816,12,10,3,6,4,guess,000000110100,C000001101000,C100001001000,010000100100,0,3,2,0,16,8,9,NA,8310,1724958684617,1724957331970,debugT0G7c:debugrbUQK,6.557700152378611e-08,1,1,0,0,0
TEST,192816,12,10,3,6,4,guess,000000110100,C000001101000,C100000100100,010000010010,0,3,1,1,17,8,10,NA,4851,1724958690270,1724957331970,debugT0G7c:debugrbUQK,-6.453791677597918e-43,1,1,0,0,0
TEST,192816,12,10,3,6,5,forced,000001110000,C000011100000,C000000001110,000000000111,0,3,0,0,1,1,0,Easy,7761,1724958702534,1724957331970,debugT0G7c:debugrbUQK,1.38904038956492,220,84,1,1,1
TEST,192816,12,10,3,6,5,forced,000001110000,C000011100000,C000110101010,100011010101,0,6,2,0,2,2,0,Hard,7564,1724958710899,1724957331970,debugT0G7c:debugrbUQK,1.485424688522671,84,30,0,0,0
TEST,192816,12,10,3,6,5,forced,000001110000,C000011100000,C000001100000,000000110000,0,2,2,0,3,3,0,Easy,9467,1724958721168,1724957331970,debugT0G7c:debugrbUQK,3.321917644598966,30,3,0,0,0
TEST,192816,12,10,3,6,5,forced,000001110000,C000011100000,C110000000000,111000000000,0,3,0,0,4,4,0,Easy,12563,1724958734531,1724957331970,debugT0G7c:debugrbUQK,0.5849622742649584,3,2,0,0,0
TEST,192816,12,10,3,6,5,forced,000001110000,C000011100000,C001100010000,000110001000,0,3,0,0,5,5,0,Easy,3905,1724958739239,1724957331970,debugT0G7c:debugrbUQK,0.9999990224719517,2,1,0,0,0
TEST,192816,12,10,3,6,5,guess,000001110000,C000011100000,C000101100000,000010110000,0,3,2,0,6,6,1,NA,4071,1724958744118,1724957331970,debugT0G7c:debugrbUQK,6.55770460513781e-08,1,1,0,0,0
TEST,192816,12,10,3,6,5,guess,000001110000,C000011100000,C000011100000,000001110000,1,3,3,1,7,6,2,NA,16799,1724958761724,1724957331970,debugT0G7c:debugrbUQK,1.9673100427827656e-07,1,1,0,0,0
TEST,192816,12,10,3,6,6,forced,010001000100,C100010001000,C001110000000,000111000000,0,3,1,0,1,1,0,Easy,3061,1724958832118,1724957331970,debugT0G7c:debugrbUQK,1.026470993611252,220,108,1,1,1
TEST,192816,12,10,3,6,6,forced,010001000100,C100010001000,C000000001110,000000000111,0,3,1,0,2,2,0,Easy,2210,1724958835142,1724957331970,debugT0G7c:debugrbUQK,0.9999988281699028,108,54,0,1,1
TEST,192816,12,10,3,6,6,forced,010001000100,C100010001000,C011000000000,001100000000,0,2,0,0,3,3,0,Easy,3379,1724958839328,1724957331970,debugT0G7c:debugrbUQK,0.8479959693337422,54,30,0,0,0
TEST,192816,12,10,3,6,6,forced,010001000100,C100010001000,C100010110110,010001011011,0,6,2,0,4,4,0,Hard,4948,1724958845079,1724957331970,debugT0G7c:debugrbUQK,1.2064493366856288,30,13,0,0,0
TEST,192816,12,10,3,6,6,forced,010001000100,C100010001000,C000100000100,000010000010,0,2,0,0,5,5,0,Easy,11019,1724958856900,1724957331970,debugT0G7c:debugrbUQK,1.3785096889514312,13,5,0,0,0
TEST,192816,12,10,3,6,6,forced,010001000100,C100010001000,C100000011100,110000001110,0,5,2,0,6,6,0,Hard,5064,1724958862768,1724957331970,debugT0G7c:debugrbUQK,1.321926438422133,5,2,0,0,0
TEST,192816,12,10,3,6,6,forced,010001000100,C100010001000,C100000001000,010000000100,0,2,2,0,7,7,0,Easy,6551,1724958870131,1724957331970,debugT0G7c:debugrbUQK,0.9999991864143165,2,1,1,0,1
TEST,192816,12,10,3,6,6,guess,010001000100,C100010001000,C100000001010,010000000101,0,3,2,0,8,8,1,NA,12390,1724958883327,1724957331970,debugT0G7c:debugrbUQK,6.557702811220425e-08,1,1,0,0,0
TEST,192816,12,10,3,6,6,guess,010001000100,C100010001000,C100010001000,010001000100,1,3,3,1,9,8,2,NA,16572,1724958900707,1724957331970,debugT0G7c:debugrbUQK,6.557701337645448e-08,1,1,0,0,0
TEST,192816,12,10,3,6,7,forced,001000001001,C010000010010,C001110000000,000111000000,0,3,0,0,1,1,0,Easy,2373,1724958940272,1724957331970,debugT0G7c:debugrbUQK,1.38904038956492,220,84,1,1,1
TEST,192816,12,10,3,6,7,forced,001000001001,C010000010010,C000000001110,000000000111,0,3,1,0,2,2,0,Easy,1604,1724958942685,1724957331970,debugT0G7c:debugrbUQK,0.9004633231225302,84,45,0,1,1
TEST,192816,12,10,3,6,7,forced,001000001001,C010000010010,C000000011000,000000001100,0,2,1,0,3,3,0,Easy,3771,1724958947260,1724957331970,debugT0G7c:debugrbUQK,1.1699235314328422,45,20,0,0,0
TEST,192816,12,10,3,6,7,forced,001000001001,C010000010010,C000001100000,000000110000,0,2,0,0,4,4,0,Easy,6704,1724958954768,1724957331970,debugT0G7c:debugrbUQK,1.1520016141575073,20,9,0,1,1
TEST,192816,12,10,3,6,7,forced,001000001001,C010000010010,C000000010010,000000001001,0,2,2,0,5,5,0,Easy,2767,1724958958340,1724957331970,debugT0G7c:debugrbUQK,1.5849603780794588,9,3,0,0,0
TEST,192816,12,10,3,6,7,forced,001000001001,C010000010010,C110100000000,011010000000,0,3,1,0,6,6,0,Easy,2158,1724958961303,1724957331970,debugT0G7c:debugrbUQK,0.5849620119571562,3,2,0,0,0
TEST,192816,12,10,3,6,7,forced,001000001001,C010000010010,C011101010000,001110101000,0,5,2,0,7,7,0,Easy,6041,1724958968146,1724957331970,debugT0G7c:debugrbUQK,0.9999988913180854,2,1,0,0,0
TEST,192816,12,10,3,6,7,guess,001000001001,C010000010010,C000100010010,000010001001,0,3,2,0,8,8,1,NA,4270,1724958973221,1724957331970,debugT0G7c:debugrbUQK,1.311540058329596e-07,1,1,0,0,0
TEST,192816,12,10,3,6,7,guess,001000001001,C010000010010,C010000010010,001000001001,1,3,3,1,9,8,2,NA,5229,1724958979264,1724957331970,debugT0G7c:debugrbUQK,6.557701337645446e-08,1,1,0,0,0
TEST,192816,12,10,3,6,8,forced,000110000010,C001100000100,C000000001110,000000000111,0,3,1,0,1,1,0,Easy,2905,1724958986037,1724957331970,debugT0G7c:debugrbUQK,1.0264709936112513,220,108,1,1,1
TEST,192816,12,10,3,6,8,forced,000110000010,C001100000100,C000000011000,000000001100,0,2,0,0,2,2,0,Easy,3022,1724958989861,1724957331970,debugT0G7c:debugrbUQK,0.9475314827832628,108,56,0,0,0
TEST,192816,12,10,3,6,8,forced,000110000010,C001100000100,C001110000000,000111000000,0,3,2,0,3,3,0,Easy,1791,1724958992455,1724957331970,debugT0G7c:debugrbUQK,3.2223825749565083,56,6,0,1,1
TEST,192816,12,10,3,6,8,forced,000110000010,C001100000100,C000111100000,000011110000,0,4,1,0,4,4,0,Easy,1966,1724958995223,1724957331970,debugT0G7c:debugrbUQK,0.5849620666045807,6,4,0,0,0
TEST,192816,12,10,3,6,8,forced,000110000010,C001100000100,C000011011100,000001101110,0,5,1,0,5,5,0,Hard,4580,1724959000611,1724957331970,debugT0G7c:debugrbUQK,0.9999988257411326,4,2,0,0,0
TEST,192816,12,10,3,6,8,forced,000110000010,C001100000100,C010110000010,001011000001,0,4,1,0,6,6,0,Hard,3571,1724959004985,1724957331970,debugT0G7c:debugrbUQK,0.9999988585295899,2,1,0,0,0
TEST,192816,12,10,3,6,8,guess,000110000010,C001100000100,C001100000100,000110000010,1,3,3,1,7,7,1,NA,36997,1724959042791,1724957331970,debugT0G7c:debugrbUQK,7.213468960652597e-07,1,1,0,0,0
TEST,192816,12,10,3,6,9,forced,000010110000,C000101100000,C001110000000,000111000000,0,3,1,0,1,1,0,Easy,41660,1724959096926,1724957331970,debugT0G7c:debugrbUQK,1.026470993611252,220,108,1,1,1
TEST,192816,12,10,3,6,9,forced,000010110000,C000101100000,C000000001110,000000000111,0,3,0,0,2,2,0,Easy,2805,1724959100534,1724957331970,debugT0G7c:debugrbUQK,1.263032773043765,108,45,0,1,1
TEST,192816,12,10,3,6,9,forced,000010110000,C000101100000,C011000000000,001100000000,0,2,0,0,3,3,0,Easy,2153,1724959103496,1724957331970,debugT0G7c:debugrbUQK,1.1699235150386071,45,20,0,0,0
