,phase,pid,total_trials,trial_id,guess,guess_number,time_elapsed_curr,time_elapsed_trial,n_green,n_yellow,current_time,start_time,uniqueid,true_code,prev_exp,age,n_remaining_prev,n_remaining_post
151,TEST,5695435,10,7,"[3, 3, 4, 4]",3,6.188,15.145,3,0,1713816714882,1713816699737,debughQPFC:debugVkDAn,"[3, 3, 1, 4]",0,43,12,2
152,TEST,5695435,10,7,"[3, 3, 4, 1]",4,44.645,59.79,2,2,1713816759527,1713816699737,debughQPFC:debugVkDAn,"[3, 3, 1, 4]",0,43,2,1
153,TEST,5695435,10,7,"[1, 3, 4, 4]",5,13.014,72.804,2,1,1713816772541,1713816699737,debughQPFC:debugVkDAn,"[3, 3, 1, 4]",0,43,1,1
154,TEST,5695435,10,7,"[1, 3, 3, 4]",6,28.556,101.36,2,2,1713816801097,1713816699737,debughQPFC:debugVkDAn,"[3, 3, 1, 4]",0,43,1,1
155,TEST,5695435,10,7,"[4, 3, 3, 1]",7,8.123,109.483,1,3,1713816809220,1713816699737,debughQPFC:debugVkDAn,"[3, 3, 1, 4]",0,43,1,1
156,TEST,5695435,10,7,"[4, 4, 4, 4]",8,38.704,148.187,1,0,1713816847924,1713816699737,debughQPFC:debugVkDAn,"[3, 3, 1, 4]",0,43,1,1
157,TEST,5695435,10,7,"[1, 4, 3, 3]",9,24.812,172.999,0,4,1713816872736,1713816699737,debughQPFC:debugVkDAn,"[3, 3, 1, 4]",0,43,1,1
158,TEST,5695435,10,7,"[4, 1, 3, 3]",10,6.662,179.661,0,4,1713816879398,1713816699737,debughQPFC:debugVkDAn,"[3, 3, 1, 4]",0,43,1,1
159,TEST,5695435,10,7,"[3, 3, 1, 4]",11,15.311,194.972,4,0,1713816894709,1713816699737,debughQPFC:debugVkDAn,"[3, 3, 1, 4]",0,43,1,1
160,TEST,5695435,10,8,"[1, 1, 1, 1]",0,3.641,3.641,2,0,1713816903216,1713816899575,debughQPFC:debugVkDAn,"[1, 1, 3, 3]",0,43,256,54
161,TEST,5695435,10,8,"[2, 2, 2, 2]",1,2.461,6.102,0,0,1713816905677,1713816899575,debughQPFC:debugVkDAn,"[1, 1, 3, 3]",0,43,54,24
162,TEST,5695435,10,8,"[3, 3, 3, 3]",2,3.13,9.232,2,0,1713816908807,1713816899575,debughQPFC:debugVkDAn,"[1, 1, 3, 3]",0,43,24,6
163,TEST,5695435,10,8,"[1, 3, 1, 3]",3,5.725,14.957,2,2,1713816914532,1713816899575,debughQPFC:debugVkDAn,"[1, 1, 3, 3]",0,43,6,4
164,TEST,5695435,10,8,"[3, 1, 3, 1]",4,6.108,21.065,2,2,1713816920640,1713816899575,debughQPFC:debugVkDAn,"[1, 1, 3, 3]",0,43,4,4
165,TEST,5695435,10,8,"[1, 1, 3, 3]",5,5.492,26.557,4,0,1713816926132,1713816899575,debughQPFC:debugVkDAn,"[1, 1, 3, 3]",0,43,4,1
166,TEST,5695435,10,9,"[1, 1, 1, 1]",0,3.272,3.272,0,0,1713816934352,1713816931080,debughQPFC:debugVkDAn,"[2, 2, 4, 2]",0,43,256,81
167,TEST,5695435,10,9,"[2, 2, 2, 2]",1,2.295,5.567,3,0,1713816936647,1713816931080,debughQPFC:debugVkDAn,"[2, 2, 4, 2]",0,43,81,8
168,TEST,5695435,10,9,"[3, 3, 3, 3]",2,2.068,7.635,0,0,1713816938715,1713816931080,debughQPFC:debugVkDAn,"[2, 2, 4, 2]",0,43,8,4
169,TEST,5695435,10,9,"[4, 4, 4, 4]",3,2.042,9.677,1,0,1713816940757,1713816931080,debughQPFC:debugVkDAn,"[2, 2, 4, 2]",0,43,4,4
170,TEST,5695435,10,9,"[2, 2, 2, 1]",4,7.512,17.189,2,1,1713816948269,1713816931080,debughQPFC:debugVkDAn,"[2, 2, 4, 2]",0,43,4,3
171,TEST,5695435,10,9,"[1, 2, 2, 2]",5,6.45,23.639,2,1,1713816954719,1713816931080,debughQPFC:debugVkDAn,"[2, 2, 4, 2]",0,43,3,2
172,TEST,5695435,10,9,"[4, 2, 2, 2]",6,27.65,51.289,2,2,1713816982369,1713816931080,debughQPFC:debugVkDAn,"[2, 2, 4, 2]",0,43,2,2
173,TEST,5695435,10,9,"[2, 4, 2, 2]",7,20.046,71.335,2,2,1713817002415,1713816931080,debughQPFC:debugVkDAn,"[2, 2, 4, 2]",0,43,2,1
174,TEST,5695435,10,9,"[2, 2, 4, 2]",8,9.6,80.935,4,0,1713817012015,1713816931080,debughQPFC:debugVkDAn,"[2, 2, 4, 2]",0,43,1,1
175,TEST,7300913,10,0,"[1, 1, 1, 1]",0,8.094,8.094,1,0,1713815791319,1713815783225,debug6X3Cc:debugqvzba,"[3, 2, 1, 4]",0,47,256,108
176,TEST,7300913,10,0,"[1, 2, 2, 2]",1,15.152,23.246,1,1,1713815806471,1713815783225,debug6X3Cc:debugqvzba,"[3, 2, 1, 4]",0,47,108,24
177,TEST,7300913,10,0,"[1, 2, 3, 4]",2,7.981,31.227,2,2,1713815814452,1713815783225,debug6X3Cc:debugqvzba,"[3, 2, 1, 4]",0,47,24,2
178,TEST,7300913,10,0,"[1, 2, 2, 2]",3,11.46,42.687,1,1,1713815825912,1713815783225,debug6X3Cc:debugqvzba,"[3, 2, 1, 4]",0,47,2,2
179,TEST,7300913,10,0,"[1, 2, 4, 3]",4,12.632,55.319,1,3,1713815838544,1713815783225,debug6X3Cc:debugqvzba,"[3, 2, 1, 4]",0,47,2,2
180,TEST,7300913,10,0,"[1, 4, 3, 2]",5,15.49,70.809,0,4,1713815854034,1713815783225,debug6X3Cc:debugqvzba,"[3, 2, 1, 4]",0,47,2,1
181,TEST,7300913,10,0,"[2, 2, 2, 2]",6,78.994,149.803,1,0,1713815933028,1713815783225,debug6X3Cc:debugqvzba,"[3, 2, 1, 4]",0,47,1,1
182,TEST,7300913,10,0,"[3, 2, 1, 1]",7,15.519,165.322,3,0,1713815948547,1713815783225,debug6X3Cc:debugqvzba,"[3, 2, 1, 4]",0,47,1,1
183,TEST,7300913,10,0,"[3, 2, 1, 4]",8,7.508,172.83,4,0,1713815956055,1713815783225,debug6X3Cc:debugqvzba,"[3, 2, 1, 4]",0,47,1,1
184,TEST,7300913,10,1,"[4, 2, 3, 1]",0,16.681,16.681,0,2,1713815977157,1713815960476,debug6X3Cc:debugqvzba,"[2, 4, 4, 2]",0,47,256,24
185,TEST,7300913,10,1,"[4, 4, 4, 4]",1,6.552,23.233,2,0,1713815983709,1713815960476,debug6X3Cc:debugqvzba,"[2, 4, 4, 2]",0,47,24,6
186,TEST,7300913,10,1,"[2, 3, 1, 2]",2,20.528,43.761,2,0,1713816004237,1713815960476,debug6X3Cc:debugqvzba,"[2, 4, 4, 2]",0,47,6,1
187,TEST,7300913,10,1,"[2, 1, 1, 1]",3,11.139,54.9,1,0,1713816015376,1713815960476,debug6X3Cc:debugqvzba,"[2, 4, 4, 2]",0,47,1,1
188,TEST,7300913,10,1,"[3, 4, 2, 1]",4,4.046,58.946,1,1,1713816019422,1713815960476,debug6X3Cc:debugqvzba,"[2, 4, 4, 2]",0,47,1,1
189,TEST,7300913,10,1,"[2, 3, 1, 2]",5,7.612,66.558,2,0,1713816027034,1713815960476,debug6X3Cc:debugqvzba,"[2, 4, 4, 2]",0,47,1,1
190,TEST,7300913,10,1,"[4, 4, 1, 2]",6,9.808,76.366,2,1,1713816036842,1713815960476,debug6X3Cc:debugqvzba,"[2, 4, 4, 2]",0,47,1,1
191,TEST,7300913,10,1,"[3, 3, 1, 2]",7,39.204,115.57,1,0,1713816076046,1713815960476,debug6X3Cc:debugqvzba,"[2, 4, 4, 2]",0,47,1,1
192,TEST,7300913,10,1,"[1, 3, 1, 2]",8,19.89,135.46,1,0,1713816095936,1713815960476,debug6X3Cc:debugqvzba,"[2, 4, 4, 2]",0,47,1,1
193,TEST,7300913,10,1,"[3, 2, 2, 2]",9,7.694,143.154,1,1,1713816103630,1713815960476,debug6X3Cc:debugqvzba,"[2, 4, 4, 2]",0,47,1,1
194,TEST,7300913,10,1,"[3, 3, 3, 3]",10,12.134,155.288,0,0,1713816115764,1713815960476,debug6X3Cc:debugqvzba,"[2, 4, 4, 2]",0,47,1,1
195,TEST,7300913,10,1,"[2, 2, 2, 2]",11,4.078,159.366,2,0,1713816119842,1713815960476,debug6X3Cc:debugqvzba,"[2, 4, 4, 2]",0,47,1,1
196,TEST,7300913,10,1,"[2, 4, 4, 2]",12,13.13,172.496,4,0,1713816132972,1713815960476,debug6X3Cc:debugqvzba,"[2, 4, 4, 2]",0,47,1,1
197,TEST,7300913,10,2,"[4, 4, 4, 4]",0,6.364,6.364,0,0,1713816145200,1713816138836,debug6X3Cc:debugqvzba,"[1, 2, 2, 1]",0,47,256,81
198,TEST,7300913,10,2,"[3, 3, 3, 3]",1,2.824,9.188,0,0,1713816148024,1713816138836,debug6X3Cc:debugqvzba,"[1, 2, 2, 1]",0,47,81,16
199,TEST,7300913,10,2,"[2, 2, 2, 2]",2,3.0,12.188,2,0,1713816151024,1713816138836,debug6X3Cc:debugqvzba,"[1, 2, 2, 1]",0,47,16,6
200,TEST,7300913,10,2,"[1, 1, 1, 1]",3,4.072,16.26,2,0,1713816155096,1713816138836,debug6X3Cc:debugqvzba,"[1, 2, 2, 1]",0,47,6,6
201,TEST,7300913,10,2,"[2, 2, 1, 1]",4,4.562,20.822,2,2,1713816159658,1713816138836,debug6X3Cc:debugqvzba,"[1, 2, 2, 1]",0,47,6,4
202,TEST,7300913,10,2,"[2, 1, 2, 1]",5,7.256,28.078,2,2,1713816166914,1713816138836,debug6X3Cc:debugqvzba,"[1, 2, 2, 1]",0,47,4,2
203,TEST,7300913,10,2,"[1, 2, 1, 2]",6,6.398,34.476,2,2,1713816173312,1713816138836,debug6X3Cc:debugqvzba,"[1, 2, 2, 1]",0,47,2,2
204,TEST,7300913,10,2,"[1, 2, 2, 1]",7,9.218,43.694,4,0,1713816182530,1713816138836,debug6X3Cc:debugqvzba,"[1, 2, 2, 1]",0,47,2,1
205,TEST,7300913,10,3,"[4, 4, 4, 4]",0,4.785,4.785,2,0,1713816190475,1713816185690,debug6X3Cc:debugqvzba,"[4, 3, 4, 2]",0,47,256,54
206,TEST,7300913,10,3,"[3, 3, 3, 3]",1,3.176,7.961,1,0,1713816193651,1713816185690,debug6X3Cc:debugqvzba,"[4, 3, 4, 2]",0,47,54,24
207,TEST,7300913,10,3,"[2, 2, 2, 2]",2,4.27,12.231,1,0,1713816197921,1713816185690,debug6X3Cc:debugqvzba,"[4, 3, 4, 2]",0,47,24,12
208,TEST,7300913,10,3,"[1, 1, 1, 1]",3,2.806,15.037,0,0,1713816200727,1713816185690,debug6X3Cc:debugqvzba,"[4, 3, 4, 2]",0,47,12,12
209,TEST,7300913,10,3,"[4, 4, 3, 2]",4,9.098,24.135,2,2,1713816209825,1713816185690,debug6X3Cc:debugqvzba,"[4, 3, 4, 2]",0,47,12,5
210,TEST,7300913,10,3,"[4, 4, 2, 3]",5,5.466,29.601,1,3,1713816215291,1713816185690,debug6X3Cc:debugqvzba,"[4, 3, 4, 2]",0,47,5,4
211,TEST,7300913,10,3,"[4, 3, 2, 4]",6,16.126,45.727,2,2,1713816231417,1713816185690,debug6X3Cc:debugqvzba,"[4, 3, 4, 2]",0,47,4,2
212,TEST,7300913,10,3,"[1, 1, 2, 3]",7,34.309,80.036,0,2,1713816265726,1713816185690,debug6X3Cc:debugqvzba,"[4, 3, 4, 2]",0,47,2,2
213,TEST,7300913,10,3,"[4, 3, 4, 2]",8,19.12,99.156,4,0,1713816284846,1713816185690,debug6X3Cc:debugqvzba,"[4, 3, 4, 2]",0,47,2,1
214,TEST,7300913,10,4,"[3, 3, 3, 3]",0,5.666,5.666,2,0,1713816292482,1713816286816,debug6X3Cc:debugqvzba,"[3, 4, 3, 2]",0,47,256,54
215,TEST,7300913,10,4,"[2, 2, 3, 3]",1,9.712,15.378,1,2,1713816302194,1713816286816,debug6X3Cc:debugqvzba,"[3, 4, 3, 2]",0,47,54,8
216,TEST,7300913,10,4,"[3, 2, 2, 1]",2,10.649,26.027,1,1,1713816312843,1713816286816,debug6X3Cc:debugqvzba,"[3, 4, 3, 2]",0,47,8,2
217,TEST,7300913,10,4,"[4, 3, 2, 1]",3,9.078,35.105,0,3,1713816321921,1713816286816,debug6X3Cc:debugqvzba,"[3, 4, 3, 2]",0,47,2,1
218,TEST,7300913,10,4,"[3, 2, 3, 2]",4,17.485,52.59,3,0,1713816339406,1713816286816,debug6X3Cc:debugqvzba,"[3, 4, 3, 2]",0,47,1,1
219,TEST,7300913,10,4,"[3, 2, 3, 1]",5,16.028,68.618,2,1,1713816355434,1713816286816,debug6X3Cc:debugqvzba,"[3, 4, 3, 2]",0,47,1,1
220,TEST,7300913,10,4,"[2, 3, 2, 1]",6,25.144,93.762,0,2,1713816380578,1713816286816,debug6X3Cc:debugqvzba,"[3, 4, 3, 2]",0,47,1,1
221,TEST,7300913,10,4,"[4, 2, 3, 2]",7,24.459,118.221,2,1,1713816405037,1713816286816,debug6X3Cc:debugqvzba,"[3, 4, 3, 2]",0,47,1,1
222,TEST,7300913,10,4,"[3, 2, 3, 4]",8,17.479,135.7,2,2,1713816422516,1713816286816,debug6X3Cc:debugqvzba,"[3, 4, 3, 2]",0,47,1,1
223,TEST,7300913,10,4,"[4, 2, 3, 3]",9,25.026,160.726,1,3,1713816447542,1713816286816,debug6X3Cc:debugqvzba,"[3, 4, 3, 2]",0,47,1,1
224,TEST,7300913,10,4,"[3, 2, 4, 3]",10,23.077,183.803,1,3,1713816470619,1713816286816,debug6X3Cc:debugqvzba,"[3, 4, 3, 2]",0,47,1,1
225,TEST,7300913,10,4,"[2, 3, 3, 4]",11,23.511,207.314,1,3,1713816494130,1713816286816,debug6X3Cc:debugqvzba,"[3, 4, 3, 2]",0,47,1,1
226,TEST,7300913,10,4,"[3, 4, 2, 3]",12,43.353,250.667,2,2,1713816537483,1713816286816,debug6X3Cc:debugqvzba,"[3, 4, 3, 2]",0,47,1,1
227,TEST,7300913,10,4,"[3, 3, 2, 4]",13,28.393,279.06,1,3,1713816565876,1713816286816,debug6X3Cc:debugqvzba,"[3, 4, 3, 2]",0,47,1,1
228,TEST,7300913,10,4,"[3, 2, 3, 4]",14,52.718,331.778,2,2,1713816618594,1713816286816,debug6X3Cc:debugqvzba,"[3, 4, 3, 2]",0,47,1,1
229,TEST,7300913,10,5,"[1, 1, 1, 1]",0,4.226,4.226,1,0,1713816626859,1713816622633,debug6X3Cc:debugqvzba,"[2, 1, 4, 3]",0,47,256,108
230,TEST,7300913,10,5,"[2, 2, 2, 2]",1,10.729,14.955,1,0,1713816637588,1713816622633,debug6X3Cc:debugqvzba,"[2, 1, 4, 3]",0,47,108,48
231,TEST,7300913,10,5,"[3, 3, 3, 3]",2,4.532,19.487,1,0,1713816642120,1713816622633,debug6X3Cc:debugqvzba,"[2, 1, 4, 3]",0,47,48,24
232,TEST,7300913,10,5,"[4, 4, 4, 4]",3,4.383,23.87,1,0,1713816646503,1713816622633,debug6X3Cc:debugqvzba,"[2, 1, 4, 3]",0,47,24,24
233,TEST,7300913,10,5,"[1, 2, 3, 4]",4,7.033,30.903,0,4,1713816653536,1713816622633,debug6X3Cc:debugqvzba,"[2, 1, 4, 3]",0,47,24,9
234,TEST,7300913,10,5,"[4, 3, 2, 1]",5,12.293,43.196,0,4,1713816665829,1713816622633,debug6X3Cc:debugqvzba,"[2, 1, 4, 3]",0,47,9,4
235,TEST,7300913,10,5,"[2, 4, 1, 3]",6,12.381,55.577,2,2,1713816678210,1713816622633,debug6X3Cc:debugqvzba,"[2, 1, 4, 3]",0,47,4,2
236,TEST,7300913,10,5,"[2, 4, 3, 1]",7,10.097,65.674,1,3,1713816688307,1713816622633,debug6X3Cc:debugqvzba,"[2, 1, 4, 3]",0,47,2,2
237,TEST,7300913,10,5,"[3, 4, 1, 2]",8,20.576,86.25,0,4,1713816708883,1713816622633,debug6X3Cc:debugqvzba,"[2, 1, 4, 3]",0,47,2,1
238,TEST,7300913,10,5,"[2, 1, 4, 3]",9,44.02,130.27,4,0,1713816752903,1713816622633,debug6X3Cc:debugqvzba,"[2, 1, 4, 3]",0,47,1,1
239,TEST,7300913,10,6,"[2, 2, 4, 4]",0,8.274,8.274,0,1,1713816764503,1713816756229,debug6X3Cc:debugqvzba,"[1, 3, 1, 2]",0,47,256,32
240,TEST,7300913,10,6,"[3, 3, 1, 1]",1,5.731,14.005,2,1,1713816770234,1713816756229,debug6X3Cc:debugqvzba,"[1, 3, 1, 2]",0,47,32,8
241,TEST,7300913,10,6,"[3, 4, 1, 1]",2,11.097,25.102,1,2,1713816781331,1713816756229,debug6X3Cc:debugqvzba,"[1, 3, 1, 2]",0,47,8,4
242,TEST,7300913,10,6,"[3, 2, 2, 1]",3,11.897,36.999,0,3,1713816793228,1713816756229,debug6X3Cc:debugqvzba,"[1, 3, 1, 2]",0,47,4,1
243,TEST,7300913,10,6,"[3, 3, 4, 4]",4,17.662,54.661,1,0,1713816810890,1713816756229,debug6X3Cc:debugqvzba,"[1, 3, 1, 2]",0,47,1,1
244,TEST,7300913,10,6,"[2, 2, 2, 2]",5,15.929,70.59,1,0,1713816826819,1713816756229,debug6X3Cc:debugqvzba,"[1, 3, 1, 2]",0,47,1,1
245,TEST,7300913,10,6,"[1, 1, 1, 1]",6,11.696,82.286,2,0,1713816838515,1713816756229,debug6X3Cc:debugqvzba,"[1, 3, 1, 2]",0,47,1,1
246,TEST,7300913,10,6,"[4, 4, 1, 1]",7,14.477,96.763,1,1,1713816852992,1713816756229,debug6X3Cc:debugqvzba,"[1, 3, 1, 2]",0,47,1,1
247,TEST,7300913,10,6,"[2, 3, 1, 1]",8,46.072,142.835,2,2,1713816899064,1713816756229,debug6X3Cc:debugqvzba,"[1, 3, 1, 2]",0,47,1,1
248,TEST,7300913,10,6,"[2, 1, 3, 1]",9,19.977,162.812,0,4,1713816919041,1713816756229,debug6X3Cc:debugqvzba,"[1, 3, 1, 2]",0,47,1,1
249,TEST,7300913,10,6,"[1, 2, 1, 3]",10,21.263,184.075,2,2,1713816940304,1713816756229,debug6X3Cc:debugqvzba,"[1, 3, 1, 2]",0,47,1,1
250,TEST,7300913,10,6,"[3, 1, 2, 1]",11,33.157,217.232,0,4,1713816973461,1713816756229,debug6X3Cc:debugqvzba,"[1, 3, 1, 2]",0,47,1,1
251,TEST,7300913,10,6,"[1, 3, 1, 2]",12,36.922,254.154,4,0,1713817010383,1713816756229,debug6X3Cc:debugqvzba,"[1, 3, 1, 2]",0,47,1,1
252,TEST,7300913,10,7,"[1, 1, 1, 1]",0,5.222,5.222,0,0,1713817018529,1713817013307,debug6X3Cc:debugqvzba,"[4, 3, 3, 3]",0,47,256,81
253,TEST,7300913,10,7,"[2, 2, 2, 2]",1,4.584,9.806,0,0,1713817023113,1713817013307,debug6X3Cc:debugqvzba,"[4, 3, 3, 3]",0,47,81,16
254,TEST,7300913,10,7,"[3, 3, 3, 3]",2,3.767,13.573,3,0,1713817026880,1713817013307,debug6X3Cc:debugqvzba,"[4, 3, 3, 3]",0,47,16,4
255,TEST,7300913,10,7,"[4, 4, 4, 4]",3,4.064,17.637,1,0,1713817030944,1713817013307,debug6X3Cc:debugqvzba,"[4, 3, 3, 3]",0,47,4,4
256,TEST,7300913,10,7,"[3, 3, 3, 4]",4,7.434,25.071,2,2,1713817038378,1713817013307,debug6X3Cc:debugqvzba,"[4, 3, 3, 3]",0,47,4,3
257,TEST,7300913,10,7,"[3, 3, 4, 3]",5,10.212,35.283,2,2,1713817048590,1713817013307,debug6X3Cc:debugqvzba,"[4, 3, 3, 3]",0,47,3,2
258,TEST,7300913,10,7,"[3, 4, 3, 3]",6,8.697,43.98,2,2,1713817057287,1713817013307,debug6X3Cc:debugqvzba,"[4, 3, 3, 3]",0,47,2,1
259,TEST,7300913,10,7,"[4, 3, 3, 3]",7,5.431,49.411,4,0,1713817062718,1713817013307,debug6X3Cc:debugqvzba,"[4, 3, 3, 3]",0,47,1,1
260,TEST,7300913,10,8,"[4, 4, 4, 4]",0,5.491,5.491,1,0,1713817070650,1713817065159,debug6X3Cc:debugqvzba,"[3, 2, 4, 1]",0,47,256,108
261,TEST,7300913,10,8,"[3, 3, 3, 3]",1,4.364,9.855,1,0,1713817075014,1713817065159,debug6X3Cc:debugqvzba,"[3, 2, 4, 1]",0,47,108,48
262,TEST,7300913,10,8,"[2, 2, 2, 2]",2,3.717,13.572,1,0,1713817078731,1713817065159,debug6X3Cc:debugqvzba,"[3, 2, 4, 1]",0,47,48,24
263,TEST,7300913,10,8,"[1, 1, 1, 1]",3,4.148,17.72,1,0,1713817082879,1713817065159,debug6X3Cc:debugqvzba,"[3, 2, 4, 1]",0,47,24,24
264,TEST,7300913,10,8,"[4, 3, 2, 1]",4,11.198,28.918,1,3,1713817094077,1713817065159,debug6X3Cc:debugqvzba,"[3, 2, 4, 1]",0,47,24,8
265,TEST,7300913,10,8,"[1, 2, 3, 4]",5,7.93,36.848,1,3,1713817102007,1713817065159,debug6X3Cc:debugqvzba,"[3, 2, 4, 1]",0,47,8,8
266,TEST,7300913,10,8,"[4, 2, 3, 1]",6,10.664,47.512,2,2,1713817112671,1713817065159,debug6X3Cc:debugqvzba,"[3, 2, 4, 1]",0,47,8,4
267,TEST,7300913,10,8,"[2, 1, 4, 3]",7,19.078,66.59,1,3,1713817131749,1713817065159,debug6X3Cc:debugqvzba,"[3, 2, 4, 1]",0,47,4,4
268,TEST,7300913,10,8,"[3, 2, 4, 1]",8,23.709,90.299,4,0,1713817155458,1713817065159,debug6X3Cc:debugqvzba,"[3, 2, 4, 1]",0,47,4,1
269,TEST,7300913,10,9,"[1, 1, 1, 1]",0,5.608,5.608,1,0,1713817163690,1713817158082,debug6X3Cc:debugqvzba,"[3, 3, 1, 2]",0,47,256,108
270,TEST,7300913,10,9,"[2, 2, 2, 2]",1,3.598,9.206,1,0,1713817167288,1713817158082,debug6X3Cc:debugqvzba,"[3, 3, 1, 2]",0,47,108,48
271,TEST,7300913,10,9,"[3, 3, 3, 3]",2,3.365,12.571,2,0,1713817170653,1713817158082,debug6X3Cc:debugqvzba,"[3, 3, 1, 2]",0,47,48,12
272,TEST,7300913,10,9,"[4, 4, 4, 4]",3,4.832,17.403,0,0,1713817175485,1713817158082,debug6X3Cc:debugqvzba,"[3, 3, 1, 2]",0,47,12,12
273,TEST,7300913,10,9,"[3, 3, 2, 1]",4,8.866,26.269,2,2,1713817184351,1713817158082,debug6X3Cc:debugqvzba,"[3, 3, 1, 2]",0,47,12,5
274,TEST,7300913,10,9,"[3, 3, 1, 2]",5,8.014,34.283,4,0,1713817192365,1713817158082,debug6X3Cc:debugqvzba,"[3, 3, 1, 2]",0,47,5,1
275,TEST,7148025,10,0,"[2, 2, 1, 3]",0,8.24,8.24,2,0,1713815843581,1713815835341,debugGxzvu:debugSLnXL,"[2, 2, 4, 2]",0,22,256,29
276,TEST,7148025,10,0,"[3, 2, 1, 2]",1,20.68,28.92,2,0,1713815864261,1713815835341,debugGxzvu:debugSLnXL,"[2, 2, 4, 2]",0,22,29,11
277,TEST,7148025,10,0,"[2, 4, 3, 1]",2,11.673,40.593,1,1,1713815875934,1713815835341,debugGxzvu:debugSLnXL,"[2, 2, 4, 2]",0,22,11,3
278,TEST,7148025,10,0,"[2, 4, 3, 2]",3,6.931,47.524,2,1,1713815882865,1713815835341,debugGxzvu:debugSLnXL,"[2, 2, 4, 2]",0,22,3,1
279,TEST,7148025,10,0,"[2, 4, 2, 3]",4,40.415,87.939,1,2,1713815923280,1713815835341,debugGxzvu:debugSLnXL,"[2, 2, 4, 2]",0,22,1,1
280,TEST,7148025,10,0,"[2, 4, 1, 2]",5,355.933,443.872,2,1,1713816279213,1713815835341,debugGxzvu:debugSLnXL,"[2, 2, 4, 2]",0,22,1,1
281,TEST,7148025,10,0,"[2, 4, 2, 1]",6,15.334,459.206,1,2,1713816294547,1713815835341,debugGxzvu:debugSLnXL,"[2, 2, 4, 2]",0,22,1,1
282,TEST,7148025,10,0,"[2, 4, 2, 4]",7,162.019,621.225,1,2,1713816456566,1713815835341,debugGxzvu:debugSLnXL,"[2, 2, 4, 2]",0,22,1,1
283,TEST,7148025,10,0,"[4, 2, 2, 3]",8,12.354,633.579,1,2,1713816468920,1713815835341,debugGxzvu:debugSLnXL,"[2, 2, 4, 2]",0,22,1,1
284,TEST,7148025,10,0,"[1, 4, 2, 1]",9,21.112,654.691,0,2,1713816490032,1713815835341,debugGxzvu:debugSLnXL,"[2, 2, 4, 2]",0,22,1,1
285,TEST,7148025,10,0,"[1, 4, 2, 3]",10,9.251,663.942,0,2,1713816499283,1713815835341,debugGxzvu:debugSLnXL,"[2, 2, 4, 2]",0,22,1,1
286,TEST,7148025,10,0,"[1, 4, 2, 2]",11,8.924,672.866,1,2,1713816508207,1713815835341,debugGxzvu:debugSLnXL,"[2, 2, 4, 2]",0,22,1,1
287,TEST,7148025,10,0,"[2, 4, 4, 2]",12,35.222,708.088,3,0,1713816543429,1713815835341,debugGxzvu:debugSLnXL,"[2, 2, 4, 2]",0,22,1,1
288,TEST,7148025,10,0,"[2, 4, 4, 1]",13,8.376,716.464,2,0,1713816551805,1713815835341,debugGxzvu:debugSLnXL,"[2, 2, 4, 2]",0,22,1,1
289,TEST,7148025,10,0,"[2, 4, 4, 3]",14,29.377,745.841,2,0,1713816581182,1713815835341,debugGxzvu:debugSLnXL,"[2, 2, 4, 2]",0,22,1,1
290,TEST,7148025,10,1,"[1, 2, 1, 1]",0,12.57,12.57,1,0,1713816599615,1713816587045,debugGxzvu:debugSLnXL,"[4, 2, 3, 4]",0,22,256,51
291,TEST,7148025,10,1,"[1, 2, 1, 2]",1,7.038,19.608,1,0,1713816606653,1713816587045,debugGxzvu:debugSLnXL,"[4, 2, 3, 4]",0,22,51,24
292,TEST,7148025,10,1,"[1, 2, 1, 3]",2,6.609,26.217,1,1,1713816613262,1713816587045,debugGxzvu:debugSLnXL,"[4, 2, 3, 4]",0,22,24,9
293,TEST,7148025,10,1,"[1, 3, 1, 2]",3,9.917,36.134,0,2,1713816623179,1713816587045,debugGxzvu:debugSLnXL,"[4, 2, 3, 4]",0,22,9,3
294,TEST,7148025,10,1,"[1, 2, 1, 4]",4,11.022,47.156,2,0,1713816634201,1713816587045,debugGxzvu:debugSLnXL,"[4, 2, 3, 4]",0,22,3,3
295,TEST,7148025,10,1,"[2, 2, 3, 4]",5,11.538,58.694,3,0,1713816645739,1713816587045,debugGxzvu:debugSLnXL,"[4, 2, 3, 4]",0,22,3,2
296,TEST,7148025,10,1,"[1, 2, 3, 4]",6,14.043,72.737,3,0,1713816659782,1713816587045,debugGxzvu:debugSLnXL,"[4, 2, 3, 4]",0,22,2,2
297,TEST,7148025,10,1,"[4, 2, 3, 4]",7,7.909,80.646,4,0,1713816667691,1713816587045,debugGxzvu:debugSLnXL,"[4, 2, 3, 4]",0,22,2,1
298,TEST,7148025,10,2,"[1, 2, 3, 4]",0,10.952,10.952,0,2,1713816685972,1713816675020,debugGxzvu:debugSLnXL,"[3, 3, 2, 2]",0,22,256,24
299,TEST,7148025,10,2,"[1, 2, 3, 3]",1,9.4,20.352,0,3,1713816695372,1713816675020,debugGxzvu:debugSLnXL,"[3, 3, 2, 2]",0,22,24,2
300,TEST,7148025,10,2,"[3, 3, 2, 1]",2,6.747,27.099,3,0,1713816702119,1713816675020,debugGxzvu:debugSLnXL,"[3, 3, 2, 2]",0,22,2,2
301,TEST,7148025,10,2,"[3, 3, 2, 3]",3,34.976,62.075,3,0,1713816737095,1713816675020,debugGxzvu:debugSLnXL,"[3, 3, 2, 2]",0,22,2,1
